,game,model,experiment,episode,metric,value
2705,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_2,Request Count,55.0
2706,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_2,Parsed Request Count,54.0
2707,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_2,Violated Request Count,1.0
2708,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_2,Request Success Ratio,0.9818181818181818
2709,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_2,Lose,1.0
2710,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_2,Success,0.0
2711,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_2,Main Score,33.333333333333336
2712,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_1,Aborted,0.0
2713,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_1,Request Count,56.0
2714,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_1,Parsed Request Count,54.0
2715,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_1,Violated Request Count,2.0
2716,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_1,Request Success Ratio,0.9642857142857143
2717,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_1,Lose,1.0
2718,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_1,Success,0.0
2719,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_1,Main Score,24.074074074074073
2720,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_3,Aborted,0.0
2721,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_3,Request Count,60.0
2722,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_3,Parsed Request Count,54.0
2723,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_3,Violated Request Count,6.0
2724,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_3,Request Success Ratio,0.9
2725,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_3,Lose,1.0
2726,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_3,Success,0.0
2727,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_3,Main Score,37.03703703703704
2728,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_5,Aborted,0.0
2729,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_5,Request Count,58.0
2730,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_5,Parsed Request Count,54.0
2731,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_5,Violated Request Count,4.0
2732,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_5,Request Success Ratio,0.9310344827586207
2733,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_5,Lose,1.0
2734,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_5,Success,0.0
2735,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_5,Main Score,32.407407407407405
2736,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_4,Aborted,1.0
2737,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_4,Request Count,7.0
2738,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_4,Parsed Request Count,6.0
2739,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_4,Violated Request Count,1.0
2740,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_4,Request Success Ratio,0.8571428571428571
2741,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_4,Lose,0.0
2742,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_4,Success,0.0
2743,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_4,Main Score,0.0
2744,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_0,Aborted,1.0
2745,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_0,Request Count,16.0
2746,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_0,Parsed Request Count,15.0
2747,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_0,Violated Request Count,1.0
2748,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_0,Request Success Ratio,0.9375
2749,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_0,Lose,1.0
2750,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_0,Success,0.0
2751,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_0,Main Score,0.0
2752,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_2,Aborted,1.0
2753,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_2,Request Count,7.0
2754,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_2,Parsed Request Count,6.0
2755,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_2,Violated Request Count,1.0
2756,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_2,Request Success Ratio,0.8571428571428571
2757,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_2,Lose,0.0
2758,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_2,Success,0.0
2759,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_2,Main Score,0.0
2760,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_1,Aborted,1.0
2761,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_1,Request Count,12.0
2762,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_1,Parsed Request Count,11.0
2763,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_1,Violated Request Count,1.0
2764,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_1,Request Success Ratio,0.9166666666666666
2765,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_1,Lose,1.0
2766,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_1,Success,0.0
2767,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_1,Main Score,0.0
2768,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_3,Aborted,1.0
2769,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_3,Request Count,11.0
2770,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_3,Parsed Request Count,10.0
2771,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_3,Violated Request Count,1.0
2772,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_3,Request Success Ratio,0.9090909090909091
2773,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_3,Lose,1.0
2774,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_3,Success,0.0
2775,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_3,Main Score,0.0
2776,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_5,Aborted,1.0
2777,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_5,Request Count,18.0
2778,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_5,Parsed Request Count,17.0
2779,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_5,Violated Request Count,1.0
2780,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_5,Request Success Ratio,0.9444444444444444
2781,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_5,Lose,1.0
2782,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_5,Success,0.0
2783,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_5,Main Score,0.0
2784,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_4,Aborted,0.0
2785,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_4,Request Count,64.0
2786,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_4,Parsed Request Count,54.0
2787,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_4,Violated Request Count,10.0
2788,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_4,Request Success Ratio,0.84375
2789,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_4,Lose,0.0
2790,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_4,Success,1.0
2791,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_4,Main Score,48.148148148148145
2792,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_0,Aborted,0.0
2793,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_0,Request Count,62.0
2794,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_0,Parsed Request Count,54.0
2795,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_0,Violated Request Count,8.0
2796,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_0,Request Success Ratio,0.8709677419354839
2797,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_0,Lose,0.0
2798,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_0,Success,1.0
2799,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_0,Main Score,51.851851851851855
2800,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_2,Aborted,0.0
2801,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_2,Request Count,65.0
2802,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_2,Parsed Request Count,54.0
2803,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_2,Violated Request Count,11.0
2804,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_2,Request Success Ratio,0.8307692307692308
2805,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_2,Lose,1.0
2806,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_2,Success,0.0
2807,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_2,Main Score,40.74074074074074
2808,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_1,Aborted,0.0
2809,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_1,Request Count,67.0
2810,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_1,Parsed Request Count,54.0
2811,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_1,Violated Request Count,13.0
2812,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_1,Request Success Ratio,0.8059701492537313
2813,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_1,Lose,1.0
2814,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_1,Success,0.0
2815,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_1,Main Score,34.25925925925926
2816,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_3,Aborted,0.0
2817,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_3,Request Count,67.0
2818,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_3,Parsed Request Count,54.0
2819,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_3,Violated Request Count,13.0
2820,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_3,Request Success Ratio,0.8059701492537313
2821,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_3,Lose,1.0
2822,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_3,Success,0.0
2823,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_3,Main Score,46.2962962962963
2824,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_5,Aborted,0.0
2825,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_5,Request Count,64.0
2826,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_5,Parsed Request Count,54.0
2827,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_5,Violated Request Count,10.0
2828,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_5,Request Success Ratio,0.84375
2829,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_5,Lose,0.0
2830,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_5,Success,1.0
2831,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_5,Main Score,48.148148148148145
2832,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_4,Aborted,0.0
2833,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_4,Request Count,275.0
2834,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_4,Parsed Request Count,230.0
2835,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_4,Violated Request Count,45.0
2836,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_4,Request Success Ratio,0.8363636363636363
2837,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_4,Lose,0.0
2838,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_4,Success,1.0
2839,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_4,Main Score,38.69565217391305
2840,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_0,Aborted,1.0
2841,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_0,Request Count,234.0
2842,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_0,Parsed Request Count,190.0
2843,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_0,Violated Request Count,44.0
2844,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_0,Request Success Ratio,0.811965811965812
2845,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_0,Lose,0.0
2846,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_0,Success,0.0
2847,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_0,Main Score,0.0
2848,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_2,Aborted,0.0
2849,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_2,Request Count,282.0
2850,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_2,Parsed Request Count,230.0
2851,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_2,Violated Request Count,52.0
2852,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_2,Request Success Ratio,0.8156028368794326
2853,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_2,Lose,0.0
2854,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_2,Success,1.0
2855,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_2,Main Score,42.391304347826086
2856,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_1,Aborted,1.0
2857,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_1,Request Count,41.0
2858,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_1,Parsed Request Count,33.0
2859,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_1,Violated Request Count,8.0
2860,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_1,Request Success Ratio,0.8048780487804879
2861,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_1,Lose,0.0
2862,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_1,Success,0.0
2863,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_1,Main Score,0.0
2864,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_3,Aborted,0.0
2865,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_3,Request Count,276.0
2866,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_3,Parsed Request Count,230.0
2867,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_3,Violated Request Count,46.0
2868,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_3,Request Success Ratio,0.8333333333333334
2869,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_3,Lose,0.0
2870,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_3,Success,1.0
2871,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_3,Main Score,41.52173913043478
2872,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_5,Aborted,0.0
2873,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_5,Request Count,272.0
2874,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_5,Parsed Request Count,230.0
2875,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_5,Violated Request Count,42.0
2876,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_5,Request Success Ratio,0.8455882352941176
2877,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_5,Lose,0.0
2878,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_5,Success,1.0
2879,wizardsapprentice,gemma-2-27b-it-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_5,Main Score,43.26086956521739
2880,wizardsapprentice,Meta-Llama-3-70B-Instruct-Lite-t0.0--custom-t0.0--custom-t0.0,1_full_no_special_cards,episode_4,Played,0.0
2881,wizardsapprentice,Meta-Llama-3-70B-Instruct-Lite-t0.0--custom-t0.0--custom-t0.0,1_full_no_special_cards,episode_0,Played,1.0
2882,wizardsapprentice,Meta-Llama-3-70B-Instruct-Lite-t0.0--custom-t0.0--custom-t0.0,1_full_no_special_cards,episode_2,Played,1.0
2883,wizardsapprentice,Meta-Llama-3-70B-Instruct-Lite-t0.0--custom-t0.0--custom-t0.0,1_full_no_special_cards,episode_1,Played,1.0
2884,wizardsapprentice,Meta-Llama-3-70B-Instruct-Lite-t0.0--custom-t0.0--custom-t0.0,1_full_no_special_cards,episode_3,Played,1.0
2885,wizardsapprentice,Meta-Llama-3-70B-Instruct-Lite-t0.0--custom-t0.0--custom-t0.0,1_full_no_special_cards,episode_5,Played,1.0
2886,wizardsapprentice,Meta-Llama-3-70B-Instruct-Lite-t0.0--custom-t0.0--custom-t0.0,8_short_pos3_easy,episode_4,Played,1.0
2887,wizardsapprentice,Meta-Llama-3-70B-Instruct-Lite-t0.0--custom-t0.0--custom-t0.0,8_short_pos3_easy,episode_0,Played,1.0
2888,wizardsapprentice,Meta-Llama-3-70B-Instruct-Lite-t0.0--custom-t0.0--custom-t0.0,8_short_pos3_easy,episode_2,Played,1.0
2889,wizardsapprentice,Meta-Llama-3-70B-Instruct-Lite-t0.0--custom-t0.0--custom-t0.0,8_short_pos3_easy,episode_1,Played,1.0
2890,wizardsapprentice,Meta-Llama-3-70B-Instruct-Lite-t0.0--custom-t0.0--custom-t0.0,8_short_pos3_easy,episode_3,Played,1.0
2891,wizardsapprentice,Meta-Llama-3-70B-Instruct-Lite-t0.0--custom-t0.0--custom-t0.0,8_short_pos3_easy,episode_5,Played,1.0
2892,wizardsapprentice,Meta-Llama-3-70B-Instruct-Lite-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_4,Played,1.0
2893,wizardsapprentice,Meta-Llama-3-70B-Instruct-Lite-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_0,Played,1.0
2894,wizardsapprentice,Meta-Llama-3-70B-Instruct-Lite-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_2,Played,1.0
2895,wizardsapprentice,Meta-Llama-3-70B-Instruct-Lite-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_1,Played,1.0
2896,wizardsapprentice,Meta-Llama-3-70B-Instruct-Lite-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_3,Played,1.0
2897,wizardsapprentice,Meta-Llama-3-70B-Instruct-Lite-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_5,Played,1.0
2898,wizardsapprentice,Meta-Llama-3-70B-Instruct-Lite-t0.0--custom-t0.0--custom-t0.0,7_short_pos2_hard,episode_4,Played,1.0
2899,wizardsapprentice,Meta-Llama-3-70B-Instruct-Lite-t0.0--custom-t0.0--custom-t0.0,7_short_pos2_hard,episode_0,Played,1.0
2900,wizardsapprentice,Meta-Llama-3-70B-Instruct-Lite-t0.0--custom-t0.0--custom-t0.0,7_short_pos2_hard,episode_2,Played,0.0
2901,wizardsapprentice,Meta-Llama-3-70B-Instruct-Lite-t0.0--custom-t0.0--custom-t0.0,7_short_pos2_hard,episode_1,Played,1.0
2902,wizardsapprentice,Meta-Llama-3-70B-Instruct-Lite-t0.0--custom-t0.0--custom-t0.0,7_short_pos2_hard,episode_3,Played,1.0
